date,temperature_c,humidity_pct,wind_speed_ms,solar_radiation_kwh_m2_day,rainfall_mm,cloud_cover_pct,site_name,latitude,longitude,data_source,load_timestamp
2025-09-19,29.06,75.1,3.69,5.9544,0.0,38.92,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-20,28.64,73.58,4.35,6.084,0.0,39.4,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-21,27.96,73.61,4.34,5.9609,0.0,54.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-22,27.97,72.18,4.4,5.9179,0.0,49.58,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-23,28.19,74.93,4.73,6.0818,0.0,21.83,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-24,27.97,74.18,4.24,5.7914,0.0,28.99,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-25,28.07,72.75,3.02,6.0574,0.0,16.77,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-26,29.13,69.64,2.08,5.9993,0.0,18.38,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-27,30.91,63.49,2.59,6.0456,0.0,40.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-28,30.6,68.0,4.37,5.6647,8.55,72.51,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-29,29.63,79.35,3.19,4.5115,10.42,79.43,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-09-30,28.67,79.73,5.09,3.1118,3.1,78.78,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-01,27.65,79.46,5.24,2.7893,2.1,89.07,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-02,26.52,86.78,6.15,2.5999,13.72,99.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-03,26.76,85.89,4.62,2.429,2.19,99.94,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-04,28.2,79.46,3.19,5.4516,0.59,40.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-05,27.82,79.31,4.84,5.0443,0.1,39.63,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-06,27.76,77.78,6.11,4.9332,1.21,28.76,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-07,26.81,71.88,4.35,5.5824,0.25,15.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-08,26.62,68.4,2.23,5.3791,0.0,12.11,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-09,26.55,63.94,1.81,5.089,0.0,20.56,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-10,26.61,62.42,2.09,5.1218,0.0,20.88,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-11,26.35,62.32,2.2,5.1984,0.0,14.98,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-12,26.67,55.23,1.87,5.8046,0.0,3.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-13,26.64,55.38,1.98,5.808,0.0,3.23,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-14,26.63,52.74,1.88,5.8385,0.0,0.64,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-15,26.14,56.51,2.52,5.9074,0.0,0.43,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-16,27.06,50.44,2.57,5.9038,0.0,0.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-17,27.91,43.49,1.45,5.886,0.0,3.25,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-18,27.0,51.57,2.13,5.7686,0.0,1.71,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-19,27.03,53.46,2.09,5.6938,0.0,2.22,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-20,27.0,57.66,2.18,5.597,0.0,1.54,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-21,26.99,52.26,1.86,5.2831,0.0,1.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-22,27.63,51.59,2.73,4.9577,0.0,0.98,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-23,26.83,54.5,3.25,5.2138,0.0,3.42,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-24,27.2,50.95,3.12,4.9229,0.0,4.28,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-25,26.56,49.19,4.05,4.8101,0.0,4.99,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-26,26.17,61.01,4.68,3.9859,0.01,76.24,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-27,27.38,75.17,4.83,3.3286,1.26,93.44,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-28,26.24,74.16,5.99,2.9155,4.02,96.85,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-29,24.67,82.52,4.81,2.9902,3.3,95.37,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-30,26.57,73.71,4.46,3.0204,0.1,98.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-10-31,27.02,72.57,4.08,4.2682,1.13,65.88,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-01,27.72,72.0,2.96,4.3855,0.02,68.46,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-02,27.72,79.32,2.58,3.8196,1.7,71.73,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-03,28.12,70.8,3.67,3.7594,1.18,42.69,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-04,26.06,68.72,3.12,5.1778,2.94,1.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-05,26.07,54.08,1.65,5.0722,0.0,3.04,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-06,24.6,38.73,1.46,5.2711,0.0,0.97,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-07,24.33,50.24,1.63,5.2121,0.0,0.78,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-08,23.39,42.83,1.75,5.1002,0.0,0.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-09,22.77,60.4,2.35,5.149,0.0,0.66,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-10,22.91,64.82,2.23,5.099,0.0,0.44,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-11,23.31,62.74,1.63,5.0388,0.0,0.96,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-12,23.56,61.27,1.86,4.9819,0.0,1.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-13,23.96,49.02,1.68,5.0357,0.0,0.97,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-14,23.22,44.96,1.69,4.9406,0.0,1.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-15,22.14,47.16,2.33,4.8962,0.0,0.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-16,21.07,50.26,3.01,4.8847,0.0,0.9,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-17,20.56,49.08,2.33,4.8674,0.0,1.51,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-18,20.96,46.41,2.33,4.8228,0.0,1.49,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-19,21.58,44.33,1.88,4.7693,0.0,1.88,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-20,21.37,45.83,2.26,4.6114,0.0,1.88,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-21,21.65,47.43,2.26,4.4741,0.0,1.49,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-22,22.99,35.68,1.41,4.5434,0.0,3.94,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-23,22.28,32.18,1.78,4.6954,0.0,2.2,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-24,21.35,31.49,2.15,4.8142,0.0,2.73,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-25,21.31,37.35,2.76,4.2384,0.0,2.81,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-26,21.57,44.97,2.07,3.9502,0.0,1.35,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-27,21.89,45.72,2.71,4.0711,0.0,1.69,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-28,22.04,49.12,3.27,3.4874,0.0,1.0,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-29,22.23,46.56,2.82,2.9981,0.0,33.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-11-30,22.62,41.95,2.79,3.1574,0.0,19.27,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-01,22.09,37.8,2.38,3.7512,0.0,1.59,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-02,21.23,32.33,2.11,4.3843,0.0,4.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-03,19.37,28.9,3.22,4.4916,0.0,12.0,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-04,20.21,44.58,3.19,4.1669,0.0,4.13,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-05,20.86,48.98,3.36,4.1018,0.0,3.82,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-06,19.86,49.4,3.13,3.5933,0.0,43.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-07,20.59,34.42,2.8,4.4434,0.0,5.24,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-08,21.01,31.16,3.3,4.6358,0.0,6.71,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-09,21.03,28.19,2.69,4.7705,0.0,16.53,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-10,22.21,24.87,1.63,4.7246,0.0,19.46,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-11,22.71,23.28,1.16,4.6195,0.0,13.69,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-12,21.05,40.27,1.95,4.5883,0.0,6.48,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-13,21.42,43.71,1.78,4.5425,0.0,6.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-14,21.82,37.12,2.07,4.4532,0.0,4.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-15,21.32,38.98,3.04,4.4342,0.0,6.02,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-16,20.5,41.76,3.92,4.3706,0.0,4.8,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-17,20.6,45.66,3.08,4.199,0.0,3.87,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-18,22.53,36.75,2.07,4.0195,0.0,7.39,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-19,24.15,38.31,2.01,4.3284,0.0,2.0,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-20,24.54,42.57,1.72,4.4028,0.0,4.63,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-21,23.78,51.75,1.62,4.2982,0.0,12.63,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-22,22.95,40.91,1.44,4.3169,0.0,4.51,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-23,21.17,44.68,3.59,4.2658,0.0,3.81,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-24,19.9,40.95,3.4,4.3529,0.0,5.03,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-25,19.52,32.87,2.39,4.5266,0.0,19.75,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-26,20.27,32.73,2.14,4.2463,0.0,8.99,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-27,20.56,42.99,2.71,3.9134,0.0,14.32,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-28,20.72,39.92,1.87,4.1364,0.0,4.6,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-29,22.51,33.94,1.55,3.9989,0.0,7.8,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-30,21.09,47.47,3.36,3.4188,0.03,21.04,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2025-12-31,20.92,74.21,3.83,3.2515,6.69,19.73,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-01,18.23,66.95,3.35,3.9372,0.0,12.94,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-02,16.99,54.15,3.88,4.4482,0.0,3.56,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-03,16.25,48.08,3.28,4.4894,0.0,6.05,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-04,16.84,46.27,2.97,4.5204,0.0,4.34,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-05,17.33,47.02,2.86,4.4333,0.0,4.18,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-06,17.5,40.49,4.13,4.5403,0.0,3.41,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-07,16.37,42.47,4.43,4.6214,0.0,3.07,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-08,15.34,36.75,3.69,4.4786,0.0,4.27,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-09,14.63,33.83,4.17,4.6942,0.0,5.0,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-10,14.43,36.09,4.28,4.7666,0.0,9.13,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-11,14.55,28.46,5.17,4.6243,0.0,7.49,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-12,14.9,26.06,3.8,4.6474,0.0,10.84,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-13,14.96,23.88,3.79,4.6579,0.0,27.01,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-14,16.47,27.62,3.27,4.7594,0.0,11.89,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-15,19.48,28.7,1.41,4.7201,0.0,3.33,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-16,20.0,39.16,1.2,4.7933,0.0,3.78,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-17,20.47,64.1,2.74,4.278,0.0,15.41,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-18,20.16,58.79,3.42,4.3841,0.0,3.65,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-19,19.17,35.52,2.55,4.2634,0.0,5.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-20,19.25,30.91,2.29,4.5878,0.0,9.33,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-21,20.19,30.0,1.84,4.5898,0.0,4.63,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-22,20.75,42.18,4.38,4.7234,0.01,16.23,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-23,15.83,31.86,4.32,5.2663,0.01,18.03,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-24,13.85,18.86,4.56,4.9046,0.0,41.32,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-25,13.92,23.48,5.47,4.7177,0.0,43.05,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-26,16.72,24.98,3.06,4.4537,0.0,48.71,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-27,16.44,31.4,4.22,5.0357,0.0,3.39,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-28,16.45,43.53,3.81,5.1504,0.0,5.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-29,16.67,41.71,3.76,4.6661,0.0,45.45,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-30,18.94,39.58,3.08,4.3421,0.0,51.04,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-01-31,21.16,30.78,3.59,4.7525,0.0,22.37,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-01,20.98,29.68,3.29,4.9104,0.0,2.14,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-02,20.53,34.12,3.62,4.6166,0.0,1.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-03,20.45,34.67,3.87,4.8854,0.0,2.18,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-04,21.14,35.2,4.01,4.6658,0.0,2.03,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-05,21.69,37.86,3.42,4.2917,0.0,2.83,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-06,22.81,29.78,2.95,4.7018,0.0,13.44,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-07,22.99,26.75,2.75,4.9145,0.0,32.7,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-08,22.83,31.34,2.08,5.1461,0.0,2.33,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-09,21.95,50.37,3.78,5.3198,0.0,2.17,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-10,22.73,61.59,2.96,5.0758,0.0,7.36,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-11,22.93,36.57,4.29,5.2526,0.0,7.71,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-12,22.92,33.44,4.44,5.0556,0.0,27.13,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-13,23.4,27.31,3.04,5.4216,0.0,18.03,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-14,24.32,22.72,2.19,5.5898,0.0,6.11,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-15,25.87,23.35,0.93,5.6525,0.0,3.01,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-16,22.96,51.26,3.91,5.6813,0.0,2.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-17,22.76,54.19,2.05,5.845,0.0,3.92,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-18,23.56,38.92,2.98,5.461,0.0,8.8,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-19,24.05,34.6,3.64,5.4739,0.0,3.73,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-20,24.2,33.1,3.57,5.5562,0.0,2.63,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-21,24.81,29.16,3.03,5.4994,0.0,3.11,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-22,25.71,28.21,3.35,5.814,0.0,12.79,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-23,25.36,34.29,3.65,5.5922,0.0,19.63,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-24,26.39,36.41,1.93,4.9253,0.0,29.11,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-25,27.44,34.95,1.88,5.4722,0.0,9.92,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-26,26.27,50.24,2.42,5.6534,0.0,5.75,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-27,26.03,52.78,3.23,5.849,0.0,3.68,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-02-28,25.91,52.26,3.83,5.9081,0.0,2.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-01,26.31,50.78,2.98,6.5722,0.0,4.61,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-02,27.19,47.43,1.87,6.5578,0.0,2.15,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-03,28.12,40.65,1.94,6.4514,0.0,1.8,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-04,27.73,39.59,3.38,6.659,0.0,1.41,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-05,26.64,44.42,5.09,6.7711,0.0,2.16,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-06,27.08,52.68,3.35,6.719,0.0,12.69,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-07,28.24,51.04,3.55,6.6266,0.0,5.0,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-08,28.8,43.74,2.8,6.5702,0.0,13.74,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-09,29.11,36.23,2.74,6.5395,0.0,2.47,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-10,29.81,29.28,3.01,6.4298,0.0,3.02,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-11,29.29,28.25,4.67,6.5335,0.0,4.95,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-12,28.88,42.54,4.56,6.4188,0.0,5.81,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-13,29.05,26.97,3.06,6.366,0.0,3.75,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-14,29.42,38.07,5.01,6.197,0.0,3.84,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
2026-03-15,28.68,41.13,4.92,6.5006,0.0,9.35,Khavda Renewable Energy Park,23.9,69.75,NASA_POWER,2026-06-22 15:19:25.133695
