date,site_name,solar_generation_mw,wind_generation_mw,total_generation_mw,renewable_energy_mwh,co2_avoided_kg,coal_saved_kg,trees_equivalent,co2_avoided_tons,coal_saved_tons,trees_equivalent_million
2026-01-26,Khavda Renewable Energy Park,86.68169504500003,5.185185185185198e-05,86.68174689685188,86.68,71079.03,43340.87,3230.86,71.08,43.34,0.0
2026-01-27,Khavda Renewable Energy Park,135.66503120500002,0.4359031550068585,136.10093436000687,136.1,111602.77,68050.47,5072.85,111.6,68.05,0.01
2026-01-28,Khavda Renewable Energy Park,137.24245128,0.127575,137.37002628000002,137.37,112643.42,68685.01,5120.16,112.64,68.69,0.01
2026-01-29,Khavda Renewable Energy Park,93.32549957500002,0.1053783264746226,93.43087790147464,93.43,76613.32,46715.44,3482.42,76.61,46.72,0.0
2026-01-30,Khavda Renewable Energy Park,82.84032064000002,0.0001229080932784,82.84044354809329,82.84,67929.16,41420.22,3087.69,67.93,41.42,0.0
2026-01-31,Khavda Renewable Energy Park,113.152034875,0.0493022290809327,113.20133710408092,113.2,92825.1,56600.67,4219.32,92.83,56.6,0.0
2026-02-01,Khavda Renewable Energy Park,133.30213776000002,0.0058546982167352,133.30799245821677,133.31,109312.55,66654.0,4968.75,109.31,66.65,0.0
2026-02-02,Khavda Renewable Energy Park,125.6615437,0.0572117969821673,125.71875549698218,125.72,103089.38,62859.38,4685.88,103.09,62.86,0.0
2026-02-03,Khavda Renewable Energy Park,132.59122162,0.1580768518518519,132.74929847185186,132.75,108854.42,66374.65,4947.93,108.85,66.37,0.0
2026-02-04,Khavda Renewable Energy Park,126.74669029000002,0.2473287722908091,126.99401906229085,126.99,104135.1,63497.01,4733.41,104.14,63.5,0.0
2026-02-05,Khavda Renewable Energy Park,116.017740685,0.0177851851851851,116.03552587018518,116.04,95149.13,58017.76,4324.96,95.15,58.02,0.0
2026-02-06,Khavda Renewable Energy Park,118.87278831999998,0.0,118.87278831999998,118.87,97475.69,59436.39,4430.71,97.48,59.44,0.0
2026-02-07,Khavda Renewable Energy Park,108.63256525,0.0,108.63256525,108.63,89078.7,54316.28,4049.03,89.08,54.32,0.0
2026-02-08,Khavda Renewable Energy Park,139.53933185499997,0.0,139.53933185499997,139.54,114422.25,69769.67,5201.01,114.42,69.77,0.01
2026-02-09,Khavda Renewable Energy Park,144.38974561,0.1139185185185184,144.50366412851852,144.5,118493.0,72251.83,5386.05,118.49,72.25,0.01
2026-02-10,Khavda Renewable Energy Park,133.42044848000003,0.0,133.42044848000003,133.42,109404.77,66710.22,4972.94,109.4,66.71,0.0
2026-02-11,Khavda Renewable Energy Park,137.76440491000002,0.5153231481481482,138.27972805814818,138.28,113389.38,69139.86,5154.06,113.39,69.14,0.01
2026-02-12,Khavda Renewable Energy Park,116.39785938000004,0.7168000000000004,117.11465938000003,117.11,96034.02,58557.33,4365.18,96.03,58.56,0.0
2026-02-13,Khavda Renewable Energy Park,132.96501107999998,1.5363511659808e-05,132.96502644351165,132.97,109031.32,66482.51,4955.97,109.03,66.48,0.0
2026-02-14,Khavda Renewable Energy Park,148.08414313,0.0,148.08414313,148.08,121429.0,74042.07,5519.5,121.43,74.04,0.01
2026-02-15,Khavda Renewable Energy Park,152.105261078155,0.0,152.105261078155,152.11,124726.31,76052.63,5669.38,124.73,76.05,0.01
2026-02-16,Khavda Renewable Energy Park,153.789098155,0.1808983882030179,153.96999654320302,153.97,126255.4,76985.0,5738.88,126.26,76.98,0.01
2026-02-17,Khavda Renewable Energy Park,156.95695400000002,0.0,156.95695400000002,156.96,128704.7,78478.48,5850.21,128.7,78.48,0.01
2026-02-18,Khavda Renewable Energy Park,142.248128,0.0,142.248128,142.25,116643.46,71124.06,5301.98,116.64,71.12,0.01
2026-02-19,Khavda Renewable Energy Park,147.163338245,0.0629289437585734,147.22626718875858,147.23,120725.54,73613.13,5487.52,120.73,73.61,0.01
2026-02-20,Khavda Renewable Energy Park,150.38438701,0.0444564814814814,150.4288434914815,150.43,123351.65,75214.42,5606.89,123.35,75.21,0.01
2026-02-21,Khavda Renewable Energy Park,148.41148289,6.481481481481354e-06,148.41148937148148,148.41,121697.42,74205.74,5531.7,121.7,74.21,0.01
2026-02-22,Khavda Renewable Energy Park,147.196197292716,0.0102923525377229,147.20648964525373,147.21,120709.32,73603.24,5486.79,120.71,73.6,0.01
2026-02-23,Khavda Renewable Energy Park,135.47727520291355,0.0659250685871056,135.54320027150067,135.54,111145.42,67771.6,5052.06,111.15,67.77,0.01
2026-02-24,Khavda Renewable Energy Park,111.1672496031042,0.0,111.1672496031042,111.17,91157.14,55583.62,4143.51,91.16,55.58,0.0
2026-02-25,Khavda Renewable Energy Park,140.14728387432962,0.0,140.14728387432962,140.15,114920.77,70073.64,5223.67,114.92,70.07,0.01
2026-02-26,Khavda Renewable Energy Park,149.34230417931002,0.0,149.34230417931002,149.34,122460.69,74671.15,5566.4,122.46,74.67,0.01
2026-02-27,Khavda Renewable Energy Park,156.64792773273598,0.0029207475994513,156.65084848033544,156.65,128453.7,78325.42,5838.8,128.45,78.33,0.01
2026-02-28,Khavda Renewable Energy Park,159.3462872616846,0.1372602537722908,159.4835475154569,159.48,130776.51,79741.77,5944.39,130.78,79.74,0.01
2026-03-01,Khavda Renewable Energy Park,174.8154975641932,0.0,174.8154975641932,174.82,143348.71,87407.75,6515.85,143.35,87.41,0.01
2026-03-02,Khavda Renewable Energy Park,176.453725514858,0.0,176.453725514858,176.45,144692.05,88226.86,6576.91,144.69,88.23,0.01
2026-03-03,Khavda Renewable Energy Park,173.30722622118398,0.0,173.30722622118398,173.31,142111.93,86653.61,6459.63,142.11,86.65,0.01
2026-03-04,Khavda Renewable Energy Park,179.590503392542,0.0131722908093278,179.60367568335133,179.6,147275.01,89801.84,6694.32,147.28,89.8,0.01
2026-03-05,Khavda Renewable Energy Park,182.5863542434624,2.19153988340192,184.7778941268643,184.78,151517.87,92388.95,6887.18,151.52,92.39,0.01
2026-03-06,Khavda Renewable Energy Park,169.283665220208,0.0102923525377229,169.29395757274574,169.29,138821.05,84646.98,6310.05,138.82,84.65,0.01
2026-03-07,Khavda Renewable Energy Park,174.47368636719995,0.0399391289437585,174.51362549614373,174.51,143101.17,87256.81,6504.6,143.1,87.26,0.01
2026-03-08,Khavda Renewable Energy Park,163.265264546384,0.0,163.265264546384,163.27,133877.52,81632.63,6085.34,133.88,81.63,0.01
2026-03-09,Khavda Renewable Energy Park,174.258384272819,0.0,174.258384272819,174.26,142891.88,87129.19,6495.09,142.89,87.13,0.01
2026-03-10,Khavda Renewable Energy Park,170.27516785010158,2.40054869684484e-07,170.27516809015646,170.28,139625.64,85137.58,6346.62,139.63,85.14,0.01
2026-03-11,Khavda Renewable Energy Park,171.34342503690502,1.1180466735253771,172.4614717104304,172.46,141418.41,86230.74,6428.11,141.42,86.23,0.01
2026-03-12,Khavda Renewable Energy Park,167.7195740382624,0.9113481481481474,168.63092218641054,168.63,138277.36,84315.46,6285.33,138.28,84.32,0.01
2026-03-13,Khavda Renewable Energy Park,168.3537956925,5.185185185185198e-05,168.35384754435185,168.35,138050.15,84176.92,6275.01,138.05,84.18,0.01
2026-03-14,Khavda Renewable Energy Park,163.54751849145595,1.9493898148148137,165.4969083062708,165.5,135707.46,82748.45,6168.52,135.71,82.75,0.01
2026-03-15,Khavda Renewable Energy Park,166.25388041556803,1.699081481481481,167.9529618970495,167.95,137721.43,83976.48,6260.06,137.72,83.98,0.01
2026-03-16,Khavda Renewable Energy Park,179.9023798667524,1.200325,181.1027048667524,181.1,148504.22,90551.35,6750.19,148.5,90.55,0.01
2026-03-17,Khavda Renewable Energy Park,151.464745377792,0.457694375857339,151.92243975364934,151.92,124576.4,75961.22,5662.56,124.58,75.96,0.01
2026-03-18,Khavda Renewable Energy Park,111.08375781888002,0.1323585733882029,111.21611639226822,111.22,91197.22,55608.06,4145.33,91.2,55.61,0.0
2026-03-19,Khavda Renewable Energy Park,37.0990246241384,0.2123851851851851,37.31140980932359,37.31,30595.36,18655.7,1390.7,30.6,18.66,0.0
2026-03-20,Khavda Renewable Energy Park,167.05041943233604,0.0,167.05041943233604,167.05,136981.34,83525.21,6226.42,136.98,83.53,0.01
2026-03-21,Khavda Renewable Energy Park,100.03904556143522,0.0,100.03904556143522,100.04,82032.02,50019.52,3728.73,82.03,50.02,0.0
2026-03-22,Khavda Renewable Energy Park,115.19436075114882,0.0,115.19436075114882,115.19,94459.38,57597.18,4293.61,94.46,57.6,0.0
2026-03-23,Khavda Renewable Energy Park,105.8144351742192,0.1474236968449932,105.9618588710642,105.96,86888.72,52980.93,3949.49,86.89,52.98,0.0
2026-03-24,Khavda Renewable Energy Park,65.12835614428002,0.0011793895747599,65.12953553385478,65.13,53406.22,32564.77,2427.56,53.41,32.56,0.0
2026-03-25,Khavda Renewable Energy Park,120.1181172961,0.4917243141289433,120.60984161022895,120.61,98900.07,60304.92,4495.46,98.9,60.3,0.0
2026-03-26,Khavda Renewable Energy Park,143.1219809717984,0.414814814814815,143.5367957866132,143.54,117700.17,71768.4,5350.01,117.7,71.77,0.01
2026-03-27,Khavda Renewable Energy Park,176.262794472996,2.4192000000000005,178.681994472996,178.68,146519.24,89341.0,6659.97,146.52,89.34,0.01
2026-03-28,Khavda Renewable Energy Park,153.56053789936422,11.387705624142663,164.94824352350687,164.95,135257.56,82474.12,6148.07,135.26,82.47,0.01
2026-03-29,Khavda Renewable Energy Park,78.62327500123361,9.18756073388203,87.81083573511563,87.81,72004.89,43905.42,3272.95,72.0,43.91,0.0
2026-03-30,Khavda Renewable Energy Park,99.00932117049598,1.1382518518518514,100.14757302234784,100.15,82121.01,50073.79,3732.77,82.12,50.07,0.0
2026-03-31,Khavda Renewable Energy Park,104.9092724317,0.7318372770919067,105.64110970879192,105.64,86625.71,52820.55,3937.53,86.63,52.82,0.0
2026-04-01,Khavda Renewable Energy Park,110.01988847927,0.0493022290809327,110.06919070835094,110.07,90256.74,55034.6,4102.58,90.26,55.03,0.0
2026-04-02,Khavda Renewable Energy Park,51.58880845898999,0.1808983882030179,51.76970684719301,51.77,42451.16,25884.85,1929.6,42.45,25.88,0.0
2026-04-03,Khavda Renewable Energy Park,98.139945448688,0.8767437585733879,99.01668920726138,99.02,81193.69,49508.34,3690.62,81.19,49.51,0.0
2026-04-04,Khavda Renewable Energy Park,122.37349732014,0.046837585733882,122.42033490587389,122.42,100384.67,61210.17,4562.94,100.38,61.21,0.0
2026-04-05,Khavda Renewable Energy Park,119.61082590914596,0.1474236968449932,119.75824960599095,119.76,98201.76,59879.12,4463.72,98.2,59.88,0.0
2026-04-06,Khavda Renewable Energy Park,122.443944834046,3.980439814814814,126.4243846488608,126.42,103668.0,63212.19,4712.18,103.67,63.21,0.0
2026-04-07,Khavda Renewable Energy Park,120.52970166358,31.656570747599453,152.18627241117946,152.19,124792.74,76093.14,5672.4,124.79,76.09,0.01
2026-04-08,Khavda Renewable Energy Park,125.35769260687198,0.1474236968449932,125.50511630371696,125.51,102914.2,62752.56,4677.92,102.91,62.75,0.0
2026-04-09,Khavda Renewable Energy Park,122.383668074624,0.0,122.383668074624,122.38,100354.61,61191.83,4561.57,100.35,61.19,0.0
2026-04-10,Khavda Renewable Energy Park,123.35514689836798,0.0,123.35514689836798,123.36,101151.22,61677.57,4597.78,101.15,61.68,0.0
2026-04-11,Khavda Renewable Energy Park,123.30358400316,1.1793895747599457,124.48297357791996,124.48,102076.04,62241.49,4639.82,102.08,62.24,0.0
2026-04-12,Khavda Renewable Energy Park,125.752492017075,0.0,125.752492017075,125.75,103117.04,62876.25,4687.14,103.12,62.88,0.0
2026-04-13,Khavda Renewable Energy Park,125.208998991648,1.672671364883402,126.8816703565314,126.88,104042.97,63440.84,4729.23,104.04,63.44,0.0
2026-04-14,Khavda Renewable Energy Park,124.986786270566,2.698078463648834,127.68486473421484,127.68,104701.59,63842.43,4759.16,104.7,63.84,0.0
2026-04-15,Khavda Renewable Energy Park,127.202829660434,0.1229080932784635,127.32573775371247,127.33,104407.1,63662.87,4745.78,104.41,63.66,0.0
2026-04-16,Khavda Renewable Energy Park,127.96567327511,2.008161488340193,129.97383476345018,129.97,106578.54,64986.92,4844.48,106.58,64.99,0.0
2026-04-17,Khavda Renewable Energy Park,127.704471363887,3.31851851851852,131.02298988240554,131.02,107438.85,65511.49,4883.58,107.44,65.51,0.0
2026-04-18,Khavda Renewable Energy Park,128.64082105874996,1.7527327846364895,130.39355384338646,130.39,106922.71,65196.78,4860.12,106.92,65.2,0.0
2026-04-19,Khavda Renewable Energy Park,129.88301507411998,1.3767960562414263,131.2598111303614,131.26,107633.05,65629.91,4892.41,107.63,65.63,0.0
2026-04-20,Khavda Renewable Energy Park,129.79175114762998,1.7257681412894366,131.51751928891943,131.52,107844.37,65758.76,4902.02,107.84,65.76,0.0
2026-04-21,Khavda Renewable Energy Park,132.796016622313,3.4872252400548707,136.28324186236787,136.28,111752.26,68141.62,5079.65,111.75,68.14,0.01
2026-04-22,Khavda Renewable Energy Park,132.08135493293395,4.777694684499314,136.85904961743327,136.86,112224.42,68429.52,5101.11,112.22,68.43,0.01
2026-04-23,Khavda Renewable Energy Park,128.71488221888998,1.2215067215363509,129.93638894042633,129.94,106547.84,64968.19,4843.08,106.55,64.97,0.0
2026-04-24,Khavda Renewable Energy Park,126.5998779529,0.6172658093278464,127.21714376222783,127.22,104318.06,63608.57,4741.73,104.32,63.61,0.0
2026-04-25,Khavda Renewable Energy Park,126.74112548497398,1.3767960562414263,128.1179215412154,128.12,105056.7,64058.96,4775.3,105.06,64.06,0.0
2026-04-26,Khavda Renewable Energy Park,127.14101754584998,4.518095747599452,131.65911329344942,131.66,107960.47,65829.56,4907.29,107.96,65.83,0.0
2026-04-27,Khavda Renewable Energy Park,129.767486320593,10.116918518518522,139.88440483911154,139.88,114705.21,69942.2,5213.87,114.71,69.94,0.01
2026-04-28,Khavda Renewable Energy Park,128.564063365903,16.666176851851855,145.23024021775484,145.23,119088.8,72615.12,5413.13,119.09,72.62,0.01
2026-04-29,Khavda Renewable Energy Park,127.48949702909198,10.116918518518522,137.6064155476105,137.61,112837.26,68803.21,5128.97,112.84,68.8,0.01
2026-04-30,Khavda Renewable Energy Park,127.20305873677596,15.134209327846373,142.33726806462235,142.34,116716.56,71168.63,5305.3,116.72,71.17,0.01
2026-05-01,Khavda Renewable Energy Park,123.989476334174,18.169025,142.158501334174,142.16,116569.97,71079.25,5298.64,116.57,71.08,0.01
2026-05-02,Khavda Renewable Energy Park,127.67707800642296,28.764132338820293,156.44121034524326,156.44,128281.79,78220.61,5830.99,128.28,78.22,0.01
2026-05-03,Khavda Renewable Energy Park,126.30677051210895,11.86611937585734,138.1728898879663,138.17,113301.77,69086.44,5150.08,113.3,69.09,0.01
2026-05-04,Khavda Renewable Energy Park,126.89752026771598,1.4234632030178316,128.3209834707338,128.32,105223.21,64160.49,4782.87,105.22,64.16,0.0
2026-05-05,Khavda Renewable Energy Park,127.54149486078,1.779976851851852,129.32147171263185,129.32,106043.61,64660.74,4820.16,106.04,64.66,0.0
2026-05-06,Khavda Renewable Energy Park,126.51394743499598,0.6873462277091905,127.20129366270515,127.2,104305.06,63600.65,4741.14,104.31,63.6,0.0
2026-05-07,Khavda Renewable Energy Park,128.48245201704,7.36111382030178,135.84356583734177,135.84,111391.72,67921.78,5063.26,111.39,67.92,0.01
2026-05-08,Khavda Renewable Energy Park,130.882751250768,2.5911188957475995,133.4738701465156,133.47,109448.57,66736.94,4974.94,109.45,66.74,0.0
2026-05-09,Khavda Renewable Energy Park,130.366582742352,5.269684499314129,135.63626724166613,135.64,111221.74,67818.13,5055.53,111.22,67.82,0.01
2026-05-10,Khavda Renewable Energy Park,123.376595658635,1.2215067215363509,124.59810238017135,124.6,102170.44,62299.05,4644.11,102.17,62.3,0.0
2026-05-11,Khavda Renewable Energy Park,128.761423801824,2.1602326474622777,130.92165644928627,130.92,107355.76,65460.83,4879.81,107.36,65.46,0.0
2026-05-12,Khavda Renewable Energy Park,128.98500076876698,4.170708264746226,133.1557090335132,133.16,109187.68,66577.85,4963.08,109.19,66.58,0.0
2026-05-13,Khavda Renewable Energy Park,126.21713120561596,1.3311601851851844,127.54829139080115,127.55,104589.6,63774.15,4754.07,104.59,63.77,0.0
2026-05-14,Khavda Renewable Energy Park,128.26698272159197,34.9355635116598,163.20254623325178,163.2,133826.09,81601.27,6083.0,133.83,81.6,0.01
2026-05-15,Khavda Renewable Energy Park,126.81960991972798,13.276556481481474,140.09616640120944,140.1,114878.86,70048.08,5221.77,114.88,70.05,0.01
2026-05-16,Khavda Renewable Energy Park,127.30731514163296,2.068102709190671,129.37541785082365,129.38,106087.84,64687.71,4822.17,106.09,64.69,0.0
2026-05-17,Khavda Renewable Energy Park,129.29565157819198,4.122585185185185,133.41823676337717,133.42,109402.95,66709.12,4972.86,109.4,66.71,0.0
2026-05-18,Khavda Renewable Energy Park,131.897579282458,14.79455161179698,146.69213089425497,146.69,120287.55,73346.07,5467.62,120.29,73.35,0.01
2026-05-19,Khavda Renewable Energy Park,129.33132753683998,18.68934777091906,148.02067530775903,148.02,121376.95,74010.34,5517.13,121.38,74.01,0.01
2026-05-20,Khavda Renewable Energy Park,129.00505743842197,25.56498518518519,154.57004262360715,154.57,126747.43,77285.02,5761.25,126.75,77.29,0.01
2026-05-21,Khavda Renewable Energy Park,129.33608538928,14.79455161179698,144.13063700107696,144.13,118187.12,72065.32,5372.14,118.19,72.07,0.01
2026-05-22,Khavda Renewable Energy Park,127.7225724357,3.8415999999999983,131.5641724357,131.56,107882.62,65782.09,4903.76,107.88,65.78,0.0
2026-05-23,Khavda Renewable Energy Park,128.85360932344997,10.292352537722907,139.14596186117288,139.15,114099.69,69572.98,5186.35,114.1,69.57,0.01
2026-05-24,Khavda Renewable Energy Park,128.84337479787396,18.040471056241422,146.88384585411538,146.88,120444.75,73441.92,5474.76,120.44,73.44,0.01
2026-05-25,Khavda Renewable Energy Park,127.683039354552,28.06965648148148,155.7526958360335,155.75,127717.21,77876.35,5805.33,127.72,77.88,0.01
2026-05-26,Khavda Renewable Energy Park,123.70015879174798,15.134209327846373,138.83436811959436,138.83,113844.18,69417.18,5174.74,113.84,69.42,0.01
2026-05-27,Khavda Renewable Energy Park,127.084599672184,18.55834814814815,145.64294782033215,145.64,119427.22,72821.47,5428.51,119.43,72.82,0.01
2026-05-28,Khavda Renewable Energy Park,126.55723066778,44.22291025377227,170.78014092155226,170.78,140039.72,85390.07,6365.44,140.04,85.39,0.01
2026-05-29,Khavda Renewable Energy Park,123.330806839075,56.93541196844991,180.2662188075249,180.27,147818.3,90133.11,6719.01,147.82,90.13,0.01
2026-05-30,Khavda Renewable Energy Park,120.71200066062498,27.897801920438944,148.60980258106392,148.61,121860.04,74304.9,5539.09,121.86,74.3,0.01
2026-05-31,Khavda Renewable Energy Park,122.16306961440998,6.878199999999999,129.04126961440997,129.04,105813.84,64520.63,4809.72,105.81,64.52,0.0
2026-06-01,Khavda Renewable Energy Park,105.49511658870802,3.11540209190672,108.61051868061472,108.61,89060.63,54305.26,4048.21,89.06,54.31,0.0
2026-06-02,Khavda Renewable Energy Park,119.90865182299298,0.0,119.90865182299298,119.91,98325.09,59954.33,4469.32,98.33,59.95,0.0
2026-06-03,Khavda Renewable Energy Park,120.668947312342,1.8353090192043888,122.5042563315464,122.5,100453.49,61252.13,4566.07,100.45,61.25,0.0
2026-06-04,Khavda Renewable Energy Park,116.93150537252798,10.830799451303148,127.76230482383112,127.76,104765.09,63881.15,4762.05,104.77,63.88,0.0
2026-06-05,Khavda Renewable Energy Park,117.97519114578998,2.5561042524005493,120.53129539819052,120.53,98835.66,60265.65,4492.53,98.84,60.27,0.0
2026-06-06,Khavda Renewable Energy Park,122.38797806003998,3.27720963648834,125.66518769652832,125.67,103045.45,62832.59,4683.88,103.05,62.83,0.0
2026-06-07,Khavda Renewable Energy Park,121.779054351372,4.074833710562414,125.85388806193444,125.85,103200.19,62926.94,4690.92,103.2,62.93,0.0
2026-06-08,Khavda Renewable Energy Park,118.45709239016398,6.162778635116598,124.61987102528056,124.62,102188.29,62309.94,4644.92,102.19,62.31,0.0
2026-06-09,Khavda Renewable Energy Park,120.90513133927796,13.381370919067216,134.2865022583452,134.29,110114.93,67143.25,5005.22,110.11,67.14,0.01
2026-06-10,Khavda Renewable Energy Park,121.57868506602496,21.153905178326475,142.73259024435146,142.73,117040.72,71366.3,5320.03,117.04,71.37,0.01
2026-06-11,Khavda Renewable Energy Park,122.445862668822,19.6236463648834,142.0695090337054,142.07,116497.0,71034.75,5295.32,116.5,71.03,0.01
2026-06-12,Khavda Renewable Energy Park,122.92317107213,25.88995994513031,148.8131310172603,148.81,122026.77,74406.57,5546.67,122.03,74.41,0.01
