date,site_name,total_generation_mw,predicted_total_generation_mw,daily_revenue_inr,revenue_at_risk_inr,co2_avoided_tons,coal_saved_tons,trees_equivalent_million,overall_risk_level,risk_alert,active_high_risk_factors,ai_insight
2025-12-14,Khavda Renewable Energy Park,119.07567342,86.1691,535840.53,5358.41,70.67,43.09,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-15,Khavda Renewable Energy Park,117.53602450351164,83.61578,528912.11,5289.12,68.47,41.75,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-16,Khavda Renewable Energy Park,116.91691264636486,85.12038,526126.11,5261.26,69.71,42.51,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-17,Khavda Renewable Energy Park,112.79135145809327,83.026344,507561.08,5075.61,68.31,41.65,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-18,Khavda Renewable Energy Park,105.635072675,73.615555,475357.83,4753.58,60.37,36.81,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-19,Khavda Renewable Energy Park,117.60262800000002,87.480896,529211.83,5292.12,71.93,43.86,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-20,Khavda Renewable Energy Park,117.71348094,84.34698,529710.66,5297.11,69.09,42.13,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-21,Khavda Renewable Energy Park,109.24326611,69.36328,491594.7,4915.95,56.89,34.69,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-22,Khavda Renewable Energy Park,115.502328865,83.63489,519760.48,5197.6,68.47,41.75,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-23,Khavda Renewable Energy Park,114.67710705908092,84.30647,516046.98,5160.47,69.28,42.24,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-24,Khavda Renewable Energy Park,116.1074241566598,84.32443,522483.41,5224.83,69.15,42.17,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-25,Khavda Renewable Energy Park,109.73044225,62.580322,493786.99,4937.87,51.27,31.26,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-26,Khavda Renewable Energy Park,110.474500895,75.391914,497135.25,4971.35,61.95,37.77,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-27,Khavda Renewable Energy Park,98.37191848,62.139816,442673.63,4426.74,50.82,30.99,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-28,Khavda Renewable Energy Park,110.6114724,80.64413,497751.63,4977.52,66.3,40.43,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-29,Khavda Renewable Energy Park,104.8231657,72.68876,471704.25,4717.04,59.56,36.32,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-30,Khavda Renewable Energy Park,82.15949392,45.976143,369717.72,3697.18,37.93,23.13,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2025-12-31,Khavda Renewable Energy Park,78.9684145787723,46.110023,355357.87,3553.58,37.52,22.88,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-01,Khavda Renewable Energy Park,99.87697663253772,64.904884,449446.39,4494.46,53.29,32.49,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-02,Khavda Renewable Energy Park,119.8762179921536,89.52709,539442.98,5394.43,73.77,44.98,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-03,Khavda Renewable Energy Park,118.9822261344993,86.28569,535420.02,5354.2,70.7,43.11,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-04,Khavda Renewable Energy Park,121.07394156000002,89.51551,544832.74,5448.33,73.58,44.87,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-05,Khavda Renewable Energy Park,118.85810299,88.19322,534861.46,5348.61,72.36,44.12,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-06,Khavda Renewable Energy Park,122.65002465630316,91.52961,551925.11,5519.25,75.4,45.98,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-07,Khavda Renewable Energy Park,125.4494999603155,94.86501,564522.75,5645.23,77.84,47.46,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-08,Khavda Renewable Energy Park,120.0849625551852,89.52764,540382.33,5403.82,73.58,44.87,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-09,Khavda Renewable Energy Park,125.60226000000002,93.09042,565210.17,5652.1,76.16,46.44,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-10,Khavda Renewable Energy Park,124.40428698006858,86.25197,559819.29,5598.19,70.85,43.2,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-11,Khavda Renewable Energy Park,123.90626464061044,88.9511,557578.19,5575.78,72.96,44.49,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-12,Khavda Renewable Energy Park,119.61406845327848,80.66666,538263.31,5382.63,66.21,40.37,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-13,Khavda Renewable Energy Park,107.45197637789435,54.32595,483533.89,4835.34,44.49,27.13,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-14,Khavda Renewable Energy Park,121.55099611000004,79.91613,546979.48,5469.79,65.58,39.99,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-15,Khavda Renewable Energy Park,127.209291055,94.42409,572441.81,5724.42,77.35,47.16,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-16,Khavda Renewable Energy Park,128.82616879,94.79528,579717.76,5797.18,77.55,47.29,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-17,Khavda Renewable Energy Park,106.7675433,65.3499,480453.94,4804.54,53.85,32.83,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-18,Khavda Renewable Energy Park,117.9402109601852,86.760506,530730.95,5307.31,71.57,43.64,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-19,Khavda Renewable Energy Park,113.24784152,81.57128,509615.29,5096.15,67.1,40.91,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-20,Khavda Renewable Energy Park,119.10181128999996,80.692505,535958.15,5359.58,66.35,40.46,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-21,Khavda Renewable Energy Park,122.71312229,89.54601,552209.05,5522.09,73.14,44.6,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-22,Khavda Renewable Energy Park,117.87535245148146,71.046104,530439.09,5304.39,58.33,35.56,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-23,Khavda Renewable Energy Park,129.7083893335185,76.539856,583687.75,5836.88,62.9,38.35,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-24,Khavda Renewable Energy Park,102.34926626814816,38.034584,460571.7,4605.72,30.97,18.89,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-25,Khavda Renewable Energy Park,99.84318783851168,36.972946,449294.35,4492.94,30.43,18.55,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-26,Khavda Renewable Energy Park,86.68174689685188,25.323547,390067.86,3900.68,20.87,12.73,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-27,Khavda Renewable Energy Park,136.10093436000687,101.47561,612454.2,6124.54,83.4,50.86,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-28,Khavda Renewable Energy Park,137.37002628000002,99.37446,618165.12,6181.65,81.78,49.87,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-29,Khavda Renewable Energy Park,93.43087790147464,30.30708,420438.95,4204.39,24.74,15.09,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-30,Khavda Renewable Energy Park,82.84044354809329,22.08182,372782.0,3727.82,18.41,11.22,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-01-31,Khavda Renewable Energy Park,113.20133710408092,60.720837,509406.02,5094.06,49.88,30.41,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-01,Khavda Renewable Energy Park,133.30799245821677,99.35569,599885.97,5998.86,81.69,49.81,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-02,Khavda Renewable Energy Park,125.71875549698218,94.82293,565734.4,5657.34,78.06,47.6,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-03,Khavda Renewable Energy Park,132.74929847185186,99.34635,597371.84,5973.72,81.54,49.72,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-04,Khavda Renewable Energy Park,126.99401906229085,95.556404,571473.09,5714.73,78.25,47.71,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-05,Khavda Renewable Energy Park,116.03552587018518,86.2376,522159.87,5221.6,70.91,43.24,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-06,Khavda Renewable Energy Park,118.87278831999998,74.23271,534927.55,5349.28,60.93,37.15,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-07,Khavda Renewable Energy Park,108.63256525,45.821373,488846.54,4888.47,38.33,23.37,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-08,Khavda Renewable Energy Park,139.53933185499997,102.319176,627926.99,6279.27,84.26,51.38,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-09,Khavda Renewable Energy Park,144.50366412851852,106.748955,650266.49,6502.66,87.56,53.39,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-10,Khavda Renewable Energy Park,133.42044848000003,91.214584,600392.02,6003.92,74.89,45.67,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-11,Khavda Renewable Energy Park,138.27972805814818,93.687775,622258.78,6222.59,77.04,46.98,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-12,Khavda Renewable Energy Park,117.11465938000003,56.841194,527015.97,5270.16,46.72,28.49,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-13,Khavda Renewable Energy Park,132.96502644351165,75.40003,598342.62,5983.43,62.08,37.86,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-14,Khavda Renewable Energy Park,148.08414313,101.62553,666378.64,6663.79,83.41,50.86,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-15,Khavda Renewable Energy Park,152.105261078155,108.32864,684473.67,6844.74,89.3,54.45,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-16,Khavda Renewable Energy Park,153.96999654320302,111.60981,692864.98,6928.65,91.76,55.95,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-17,Khavda Renewable Energy Park,156.95695400000002,111.45512,706306.29,7063.06,91.55,55.83,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-18,Khavda Renewable Energy Park,142.248128,94.484375,640116.58,6401.17,77.31,47.14,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-19,Khavda Renewable Energy Park,147.22626718875858,105.09349,662518.2,6625.18,86.19,52.56,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-20,Khavda Renewable Energy Park,150.4288434914815,108.52927,676929.8,6769.3,89.3,54.45,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-21,Khavda Renewable Energy Park,148.41148937148148,106.67414,667851.7,6678.52,87.33,53.25,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-22,Khavda Renewable Energy Park,147.20648964525373,90.42004,662429.2,6624.29,74.11,45.19,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-23,Khavda Renewable Energy Park,135.54320027150067,74.27148,609944.4,6099.44,60.91,37.14,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-24,Khavda Renewable Energy Park,111.1672496031042,51.436543,500252.62,5002.53,41.99,25.6,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-25,Khavda Renewable Energy Park,140.14728387432962,90.74697,630662.78,6306.63,74.29,45.3,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-26,Khavda Renewable Energy Park,149.34230417931002,102.38221,672040.37,6720.4,84.19,51.33,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-27,Khavda Renewable Energy Park,156.65084848033544,110.813065,704928.82,7049.29,90.76,55.34,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-02-28,Khavda Renewable Energy Park,159.4835475154569,114.33038,717675.96,7176.76,93.79,57.19,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-01,Khavda Renewable Energy Park,174.8154975641932,120.1057,786669.74,7866.7,98.65,60.15,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-02,Khavda Renewable Energy Park,176.453725514858,126.0309,794041.76,7940.42,103.19,62.92,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-03,Khavda Renewable Energy Park,173.30722622118398,123.75109,779882.52,7798.83,102.01,62.2,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-04,Khavda Renewable Energy Park,179.60367568335133,128.2699,808216.54,8082.17,105.93,64.59,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-05,Khavda Renewable Energy Park,184.7778941268643,130.72557,831500.52,8315.01,108.18,65.97,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-06,Khavda Renewable Energy Park,169.29395757274574,102.1902,761822.81,7618.23,83.99,51.21,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-07,Khavda Renewable Energy Park,174.51362549614373,118.45311,785311.31,7853.11,97.74,59.59,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-08,Khavda Renewable Energy Park,163.265264546384,97.54939,734693.69,7346.94,79.74,48.62,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-09,Khavda Renewable Energy Park,174.258384272819,123.73318,784162.73,7841.63,101.38,61.82,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-10,Khavda Renewable Energy Park,170.27516809015646,119.79159,766238.26,7662.38,98.44,60.02,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-11,Khavda Renewable Energy Park,172.4614717104304,118.531395,776076.62,7760.77,97.05,59.18,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-12,Khavda Renewable Energy Park,168.63092218641054,114.40979,758839.15,7588.39,93.85,57.23,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-13,Khavda Renewable Energy Park,168.35384754435185,117.73895,757592.31,7575.92,96.44,58.8,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-14,Khavda Renewable Energy Park,165.4969083062708,117.02628,744736.09,7447.36,95.42,58.18,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-15,Khavda Renewable Energy Park,167.9529618970495,107.74075,755788.33,7557.88,88.68,54.07,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-16,Khavda Renewable Energy Park,181.1027048667524,126.18881,814962.17,8149.62,103.59,63.16,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-17,Khavda Renewable Energy Park,151.92243975364934,79.37613,683650.98,6836.51,65.01,39.64,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-18,Khavda Renewable Energy Park,111.21611639226822,30.690624,500472.52,5004.73,25.43,15.51,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-19,Khavda Renewable Energy Park,37.31140980932359,1.7801098,167901.34,8395.07,1.66,1.01,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
2026-03-20,Khavda Renewable Energy Park,167.05041943233604,104.00239,751726.89,7517.27,85.77,52.3,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-21,Khavda Renewable Energy Park,100.03904556143522,30.712803,450175.71,4501.76,25.6,15.61,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-22,Khavda Renewable Energy Park,115.19436075114882,35.691628,518374.62,5183.75,29.78,18.16,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-23,Khavda Renewable Energy Park,105.9618588710642,29.60481,476828.36,4768.28,24.39,14.87,0.0,LOW,NORMAL_OPERATIONS,NORMAL,Favorable weather conditions. Revenue outlook remains favorable.
2026-03-24,Khavda Renewable Energy Park,65.12953553385478,2.7046263,293082.91,14654.15,2.27,1.39,0.0,MEDIUM,NORMAL_OPERATIONS,CLOUD_CURTAILMENT,Cloud cover and rainfall may reduce solar generation.
